time,heart_rate,spo2,sleep_quality,steps,calories,activity,status
2025-06-01 07:50:10,87.9,100.1,0,276,0.0816,起床,2
2025-06-01 07:50:15,88.6,99.9,0,277,0.0823,起床,2
2025-06-01 07:50:20,86.5,100.1,0,278,0.0818,起床,2
2025-06-01 07:50:25,88.6,99.8,0,278,0.0815,起床,2
2025-06-01 07:50:30,86.1,100.1,0,279,0.0818,起床,2
2025-06-01 07:50:35,90.0,100.0,0,279,0.082,起床,2
2025-06-01 07:50:40,86.2,99.9,0,280,0.0818,起床,2
2025-06-01 07:50:45,88.3,100.1,0,281,0.0809,起床,2
2025-06-01 07:50:50,90.1,99.9,0,282,0.0822,起床,2
2025-06-01 07:50:55,88.0,100.3,0,282,0.0818,起床,2
2025-06-01 07:51:00,87.3,100.0,0,283,0.0822,起床,2
2025-06-01 07:51:05,91.5,99.9,0,283,0.082,起床,2
2025-06-01 07:51:10,93.6,100.0,0,284,0.0816,起床,2
2025-06-01 07:51:15,92.4,100.1,0,284,0.0818,起床,2
2025-06-01 07:51:20,86.7,100.2,0,285,0.0819,起床,2
2025-06-01 07:51:25,85.5,100.1,0,285,0.0821,起床,2
2025-06-01 07:51:30,90.6,100.0,0,286,0.0814,起床,2
2025-06-01 07:51:35,86.8,99.8,0,288,0.081,起床,2
2025-06-01 07:51:40,89.8,100.1,0,288,0.0826,起床,2
2025-06-01 07:51:45,90.1,99.7,0,288,0.0815,起床,2
2025-06-01 07:51:50,85.9,99.9,0,288,0.0812,起床,2
2025-06-01 07:51:55,88.8,100.1,0,288,0.0807,起床,2
2025-06-01 07:52:00,87.9,100.0,0,288,0.0817,起床,2
2025-06-01 07:52:05,89.6,100.0,0,289,0.0815,起床,2
2025-06-01 07:52:10,87.0,99.8,0,290,0.081,起床,2
2025-06-01 07:52:15,90.3,99.9,0,290,0.0808,起床,2
2025-06-01 07:52:20,84.8,100.0,0,291,0.081,起床,2
2025-06-01 07:52:25,87.4,100.0,0,292,0.082,起床,2
2025-06-01 07:52:30,87.2,100.1,0,293,0.0815,起床,2
2025-06-01 07:52:35,90.0,100.1,0,293,0.0819,起床,2
2025-06-01 07:52:40,92.6,100.2,0,293,0.0813,起床,2
2025-06-01 07:52:45,94.0,100.0,0,293,0.0819,起床,2
2025-06-01 07:52:50,87.3,100.0,0,293,0.0816,起床,2
2025-06-01 07:52:55,85.9,100.0,0,294,0.0821,起床,2
2025-06-01 07:53:00,85.8,100.3,0,294,0.0809,起床,2
2025-06-01 07:53:05,91.4,100.1,0,294,0.0814,起床,2
2025-06-01 07:53:10,91.0,100.1,0,294,0.0805,起床,2
2025-06-01 07:53:15,87.5,100.1,0,296,0.0818,起床,2
2025-06-01 07:53:20,85.5,100.0,0,297,0.0811,起床,2
2025-06-01 07:53:25,89.1,99.9,0,298,0.0812,起床,2
2025-06-01 07:53:30,92.6,99.9,0,299,0.0815,起床,2
2025-06-01 07:53:35,88.6,100.0,0,300,0.082,起床,2
2025-06-01 07:53:40,86.3,99.9,0,300,0.0813,起床,2
2025-06-01 07:53:45,88.6,100.0,0,300,0.0814,起床,2
2025-06-01 07:53:50,87.2,100.0,0,300,0.081,起床,2
2025-06-01 07:53:55,89.3,100.1,0,301,0.0811,起床,2
2025-06-01 07:54:00,87.5,99.8,0,302,0.0814,起床,2
2025-06-01 07:54:05,88.7,100.1,0,304,0.0811,起床,2
2025-06-01 07:54:10,87.3,99.9,0,304,0.0814,起床,2
2025-06-01 07:54:15,90.7,99.8,0,304,0.0817,起床,2
2025-06-01 07:54:20,86.5,99.9,0,304,0.0805,起床,2
2025-06-01 07:54:25,92.6,99.9,0,306,0.0816,起床,2
2025-06-01 07:54:30,91.4,100.0,0,307,0.0814,起床,2
2025-06-01 07:54:35,89.0,99.9,0,307,0.0811,起床,2
2025-06-01 07:54:40,85.1,99.9,0,308,0.0815,起床,2
2025-06-01 07:54:45,87.4,100.2,0,309,0.0818,起床,2
2025-06-01 07:54:50,87.0,99.8,0,309,0.0813,起床,2
2025-06-01 07:54:55,89.1,99.8,0,310,0.0806,起床,2
2025-06-01 07:55:00,87.6,100.0,0,310,0.0818,起床,2
2025-06-01 07:55:05,89.5,100.1,0,311,0.081,起床,2
2025-06-01 07:55:10,89.4,100.0,0,311,0.0817,起床,2
2025-06-01 07:55:15,91.5,100.2,0,311,0.0814,起床,2
2025-06-01 07:55:20,86.8,100.1,0,311,0.0815,起床,2
2025-06-01 07:55:25,90.9,100.2,0,311,0.0815,起床,2
2025-06-01 07:55:30,94.3,99.8,0,311,0.0805,起床,2
2025-06-01 07:55:35,88.5,100.1,0,311,0.0819,起床,2
2025-06-01 07:55:40,87.3,100.2,0,312,0.0812,起床,2
2025-06-01 07:55:45,90.3,99.9,0,313,0.0814,起床,2
2025-06-01 07:55:50,90.9,100.0,0,314,0.0811,起床,2
2025-06-01 07:55:55,89.2,100.0,0,314,0.0816,起床,2
2025-06-01 07:56:00,86.4,100.2,0,314,0.0811,起床,2
2025-06-01 07:56:05,88.7,100.2,0,315,0.0817,起床,2
2025-06-01 07:56:10,89.8,100.0,0,316,0.0807,起床,2
2025-06-01 07:56:15,87.7,99.9,0,317,0.0823,起床,2
2025-06-01 07:56:20,89.2,100.0,0,317,0.0817,起床,2
2025-06-01 07:56:25,90.6,99.9,0,317,0.0807,起床,2
2025-06-01 07:56:30,91.9,99.9,0,318,0.0818,起床,2
2025-06-01 07:56:35,91.9,99.9,0,319,0.0808,起床,2
2025-06-01 07:56:40,90.2,100.0,0,319,0.0818,起床,2
2025-06-01 07:56:45,89.4,100.0,0,319,0.0817,起床,2
2025-06-01 07:56:50,91.6,100.1,0,320,0.0825,起床,2
2025-06-01 07:56:55,88.7,100.2,0,321,0.0812,起床,2
2025-06-01 07:57:00,88.7,100.0,0,322,0.0817,起床,2
2025-06-01 07:57:05,86.6,100.0,0,323,0.0818,起床,2
2025-06-01 07:57:10,90.7,99.9,0,323,0.0814,起床,2
2025-06-01 07:57:15,87.3,99.9,0,324,0.0815,起床,2
2025-06-01 07:57:20,93.1,99.9,0,326,0.0806,起床,2
2025-06-01 07:57:25,88.2,100.1,0,326,0.0816,起床,2
2025-06-01 07:57:30,87.6,100.1,0,327,0.0814,起床,2
2025-06-01 07:57:35,92.2,100.2,0,327,0.0822,起床,2
2025-06-01 07:57:40,88.8,100.0,0,328,0.0804,起床,2
2025-06-01 07:57:45,92.4,100.1,0,329,0.0814,起床,2
2025-06-01 07:57:50,86.9,100.0,0,330,0.0813,起床,2
2025-06-01 07:57:55,88.4,100.2,0,331,0.0811,起床,2
2025-06-01 07:58:00,87.4,100.0,0,331,0.0804,起床,2
2025-06-01 07:58:05,89.3,100.4,0,331,0.0814,起床,2
2025-06-01 07:58:10,91.3,99.8,0,332,0.081,起床,2
2025-06-01 07:58:15,89.4,100.0,0,333,0.0814,起床,2
2025-06-01 07:58:20,90.5,100.2,0,333,0.0817,起床,2
2025-06-01 07:58:25,90.5,99.9,0,333,0.0811,起床,2
2025-06-01 07:58:30,92.4,100.0,0,334,0.0816,起床,2
2025-06-01 07:58:35,90.8,100.0,0,334,0.0814,起床,2
2025-06-01 07:58:40,91.6,99.9,0,335,0.0817,起床,2
2025-06-01 07:58:45,87.0,100.2,0,336,0.0808,起床,2
2025-06-01 07:58:50,88.3,100.0,0,337,0.0807,起床,2
2025-06-01 07:58:55,87.4,100.1,0,338,0.0806,起床,2
2025-06-01 07:59:00,87.9,99.9,0,339,0.0816,起床,2
2025-06-01 07:59:05,88.4,100.2,0,339,0.0812,起床,2
2025-06-01 07:59:10,90.4,100.0,0,339,0.0814,起床,2
2025-06-01 07:59:15,85.7,100.1,0,339,0.0818,起床,2
2025-06-01 07:59:20,91.7,100.2,0,340,0.081,起床,2
2025-06-01 07:59:25,86.9,100.0,0,340,0.0819,起床,2
2025-06-01 07:59:30,90.6,100.1,0,340,0.0812,起床,2
2025-06-01 07:59:35,90.0,100.2,0,340,0.0808,起床,2
2025-06-01 07:59:40,89.2,100.2,0,340,0.0827,起床,2
2025-06-01 07:59:45,87.1,100.2,0,340,0.0818,起床,2
2025-06-01 07:59:50,94.5,100.2,0,340,0.0816,起床,2
2025-06-01 07:59:55,90.8,99.8,0,340,0.0813,起床,2
2025-06-01 08:00:00,86.4,100.1,0,340,0.0819,起床,2
2025-06-01 08:00:05,87.3,100.2,0,341,0.0806,起床,2
2025-06-01 08:00:10,86.9,99.9,0,342,0.0818,起床,2
2025-06-01 08:00:15,89.3,100.2,0,342,0.0824,起床,2
2025-06-01 08:00:20,89.6,99.9,0,342,0.082,起床,2
2025-06-01 08:00:25,84.7,99.9,0,342,0.0811,起床,2
2025-06-01 08:00:30,86.5,99.9,0,343,0.081,起床,2
2025-06-01 08:00:35,89.7,99.8,0,343,0.0825,起床,2
2025-06-01 08:00:40,90.8,99.9,0,344,0.0822,起床,2
2025-06-01 08:00:45,92.3,99.7,0,344,0.081,起床,2
2025-06-01 08:00:50,90.7,100.0,0,345,0.0813,起床,2
2025-06-01 08:00:55,91.4,100.2,0,346,0.0819,起床,2
2025-06-01 08:01:00,88.2,100.1,0,347,0.081,起床,2
2025-06-01 08:01:05,89.8,100.1,0,347,0.0816,起床,2
2025-06-01 08:01:10,88.3,99.8,0,347,0.0818,起床,2
2025-06-01 08:01:15,90.5,99.9,0,348,0.0807,起床,2
2025-06-01 08:01:20,90.7,100.2,0,349,0.0814,起床,2
2025-06-01 08:01:25,91.5,100.0,0,349,0.0816,起床,2
2025-06-01 08:01:30,86.4,99.9,0,351,0.0817,起床,2
2025-06-01 08:01:35,89.9,99.9,0,351,0.0811,起床,2
2025-06-01 08:01:40,86.7,99.8,0,351,0.0817,起床,2
2025-06-01 08:01:45,90.4,99.8,0,352,0.081,起床,2
2025-06-01 08:01:50,91.6,99.9,0,352,0.0812,起床,2
2025-06-01 08:01:55,89.2,100.0,0,352,0.0811,起床,2
2025-06-01 08:02:00,91.2,99.8,0,353,0.081,起床,2
2025-06-01 08:02:05,92.0,99.9,0,354,0.0814,起床,2
2025-06-01 08:02:10,88.3,100.0,0,355,0.0815,起床,2
2025-06-01 08:02:15,88.5,100.1,0,355,0.0805,起床,2
2025-06-01 08:02:20,91.5,100.4,0,355,0.0814,起床,2
2025-06-01 08:02:25,93.8,99.9,0,357,0.0816,起床,2
2025-06-01 08:02:30,89.1,100.1,0,359,0.0818,起床,2
2025-06-01 08:02:35,85.1,99.8,0,359,0.0813,起床,2
2025-06-01 08:02:40,90.5,99.9,0,360,0.0819,起床,2
2025-06-01 08:02:45,87.7,100.0,0,360,0.0813,起床,2
2025-06-01 08:02:50,87.1,100.0,0,360,0.0816,起床,2
2025-06-01 08:02:55,86.9,100.1,0,360,0.0816,起床,2
2025-06-01 08:03:00,86.1,100.0,0,361,0.0821,起床,2
2025-06-01 08:03:05,91.0,100.0,0,361,0.0807,起床,2
2025-06-01 08:03:10,92.5,99.6,0,362,0.0812,起床,2
2025-06-01 08:03:15,90.5,99.7,0,363,0.0812,起床,2
2025-06-01 08:03:20,88.5,99.8,0,365,0.0812,起床,2
2025-06-01 08:03:25,89.5,100.3,0,366,0.0819,起床,2
2025-06-01 08:03:30,92.6,99.9,0,366,0.081,起床,2
2025-06-01 08:03:35,89.2,99.8,0,366,0.0818,起床,2
2025-06-01 08:03:40,88.0,100.0,0,366,0.0819,起床,2
2025-06-01 08:03:45,92.4,100.0,0,366,0.0823,起床,2
2025-06-01 08:03:50,84.1,100.1,0,366,0.0815,起床,2
2025-06-01 08:03:55,88.1,100.2,0,367,0.0804,起床,2
2025-06-01 08:04:00,90.8,100.1,0,368,0.0827,起床,2
2025-06-01 08:04:05,89.6,99.7,0,368,0.0813,起床,2
2025-06-01 08:04:10,89.3,99.8,0,368,0.0811,起床,2
2025-06-01 08:04:15,90.0,100.0,0,368,0.0813,起床,2
2025-06-01 08:04:20,88.7,99.9,0,369,0.0805,起床,2
2025-06-01 08:04:25,90.0,100.1,0,369,0.0816,起床,2
2025-06-01 08:04:30,86.3,100.3,0,370,0.0815,起床,2
2025-06-01 08:04:35,88.2,100.3,0,370,0.0811,起床,2
2025-06-01 08:04:40,90.0,99.8,0,371,0.0829,起床,2
2025-06-01 08:04:45,89.7,99.9,0,371,0.0816,起床,2
2025-06-01 08:04:50,87.4,99.9,0,372,0.0812,起床,2
2025-06-01 08:04:55,90.1,99.7,0,372,0.0819,起床,2
2025-06-01 08:05:00,91.2,99.9,0,373,0.0817,起床,2
2025-06-01 08:05:05,88.2,100.1,0,374,0.0818,起床,2
2025-06-01 08:05:10,89.9,100.0,0,374,0.0821,起床,2
2025-06-01 08:05:15,89.5,99.9,0,374,0.0812,起床,2
2025-06-01 08:05:20,89.2,100.2,0,375,0.0804,起床,2
2025-06-01 08:05:25,89.1,99.8,0,376,0.0813,起床,2
2025-06-01 08:05:30,89.0,100.0,0,376,0.0809,起床,2
2025-06-01 08:05:35,88.6,100.1,0,376,0.0819,起床,2
2025-06-01 08:05:40,86.6,99.8,0,376,0.0812,起床,2
2025-06-01 08:05:45,87.2,100.1,0,376,0.0815,起床,2
2025-06-01 08:05:50,86.6,100.2,0,377,0.0816,起床,2
2025-06-01 08:05:55,88.6,99.8,0,378,0.0806,起床,2
2025-06-01 08:06:00,90.0,100.0,0,379,0.081,起床,2
2025-06-01 08:06:05,92.6,99.9,0,380,0.0813,起床,2
2025-06-01 08:06:10,87.0,100.0,0,380,0.0812,起床,2
2025-06-01 08:06:15,87.5,99.7,0,381,0.0808,起床,2
2025-06-01 08:06:20,91.7,99.9,0,382,0.0825,起床,2
2025-06-01 08:06:25,88.5,100.1,0,383,0.0814,起床,2
2025-06-01 08:06:30,88.9,100.1,0,384,0.0813,起床,2
2025-06-01 08:06:35,89.5,99.9,0,385,0.0813,起床,2
2025-06-01 08:06:40,87.5,99.8,0,385,0.0815,起床,2
2025-06-01 08:06:45,83.5,99.9,0,386,0.0815,起床,2
2025-06-01 08:06:50,90.6,99.9,0,387,0.0817,起床,2
2025-06-01 08:06:55,89.9,100.0,0,388,0.0821,起床,2
2025-06-01 08:07:00,91.7,99.9,0,389,0.0819,起床,2
2025-06-01 08:07:05,89.5,100.2,0,390,0.0818,起床,2
2025-06-01 08:07:10,87.7,100.0,0,391,0.082,起床,2
2025-06-01 08:07:15,87.7,100.1,0,392,0.081,起床,2
2025-06-01 08:07:20,90.0,100.2,0,393,0.0823,起床,2
2025-06-01 08:07:25,89.7,100.2,0,394,0.0809,起床,2
2025-06-01 08:07:30,88.2,100.0,0,394,0.0816,起床,2
2025-06-01 08:07:35,84.3,100.1,0,394,0.0817,起床,2
2025-06-01 08:07:40,92.3,100.2,0,394,0.0809,起床,2
2025-06-01 08:07:45,89.6,99.7,0,395,0.0804,起床,2
2025-06-01 08:07:50,90.0,99.8,0,396,0.0806,起床,2
2025-06-01 08:07:55,89.8,100.0,0,396,0.0805,起床,2
2025-06-01 08:08:00,88.6,100.1,0,397,0.0814,起床,2
2025-06-01 08:08:05,87.4,100.0,0,397,0.0821,起床,2
2025-06-01 08:08:10,86.8,99.9,0,397,0.081,起床,2
2025-06-01 08:08:15,91.5,100.1,0,398,0.0813,起床,2
2025-06-01 08:08:20,90.6,100.0,0,399,0.081,起床,2
2025-06-01 08:08:25,86.5,100.2,0,399,0.0807,起床,2
2025-06-01 08:08:30,88.8,99.9,0,399,0.0817,起床,2
2025-06-01 08:08:35,88.7,99.9,0,399,0.0816,起床,2
2025-06-01 08:08:40,87.8,100.1,0,399,0.0807,起床,2
2025-06-01 08:08:45,91.8,99.9,0,399,0.0826,起床,2
2025-06-01 08:08:50,85.7,99.8,0,400,0.0812,起床,2
2025-06-01 08:08:55,90.6,100.3,0,400,0.0821,起床,2
2025-06-01 08:09:00,90.9,100.1,0,401,0.0808,起床,2
2025-06-01 08:09:05,85.2,100.0,0,401,0.0816,起床,2
2025-06-01 08:09:10,85.7,99.8,0,401,0.0805,起床,2
2025-06-01 08:09:15,88.9,100.1,0,401,0.0817,起床,2
2025-06-01 08:09:20,88.5,100.0,0,402,0.0815,起床,2
2025-06-01 08:09:25,87.7,99.7,0,403,0.0819,起床,2
2025-06-01 08:09:30,89.3,100.1,0,404,0.0816,起床,2
2025-06-01 08:09:35,90.9,100.0,0,404,0.0813,起床,2
2025-06-01 08:09:40,91.0,99.9,0,404,0.0813,起床,2
2025-06-01 08:09:45,89.6,99.9,0,405,0.0819,起床,2
2025-06-01 08:09:50,87.2,100.0,0,405,0.0809,起床,2
2025-06-01 08:09:55,86.9,99.9,0,405,0.0814,起床,2
2025-06-01 08:10:00,85.5,100.0,0,405,0.0814,起床,2
2025-06-01 08:10:05,90.6,100.3,0,405,0.0817,起床,2
2025-06-01 08:10:10,90.3,100.0,0,405,0.0818,起床,2
2025-06-01 08:10:15,87.7,99.9,0,405,0.0813,起床,2
2025-06-01 08:10:20,92.1,100.0,0,406,0.0819,起床,2
2025-06-01 08:10:25,92.3,99.9,0,406,0.0814,起床,2
2025-06-01 08:10:30,90.0,99.9,0,406,0.0822,起床,2
2025-06-01 08:10:35,89.4,100.1,0,406,0.0818,起床,2
2025-06-01 08:10:40,83.8,99.8,0,406,0.081,起床,2
2025-06-01 08:10:45,91.5,100.0,0,407,0.0811,起床,2
2025-06-01 08:10:50,89.3,100.0,0,408,0.0809,起床,2
2025-06-01 08:10:55,89.4,99.9,0,409,0.0821,起床,2
2025-06-01 08:11:00,89.3,100.2,0,409,0.082,起床,2
2025-06-01 08:11:05,89.4,99.9,0,410,0.0817,起床,2
2025-06-01 08:11:10,87.0,100.2,0,411,0.0812,起床,2
2025-06-01 08:11:15,88.2,99.9,0,412,0.0816,起床,2
2025-06-01 08:11:20,93.3,99.9,0,412,0.0817,起床,2
2025-06-01 08:11:25,85.7,99.9,0,413,0.0814,起床,2
2025-06-01 08:11:30,89.7,100.1,0,414,0.0805,起床,2
2025-06-01 08:11:35,85.0,100.1,0,414,0.0816,起床,2
2025-06-01 08:11:40,86.9,99.9,0,414,0.082,起床,2
2025-06-01 08:11:45,90.8,99.8,0,414,0.0815,起床,2
2025-06-01 08:11:50,90.0,100.0,0,414,0.0819,起床,2
2025-06-01 08:11:55,93.8,100.1,0,415,0.0814,起床,2
2025-06-01 08:12:00,89.3,100.2,0,415,0.0816,起床,2
2025-06-01 08:12:05,87.2,100.2,0,416,0.0808,起床,2
2025-06-01 08:12:10,83.4,100.1,0,416,0.0822,起床,2
2025-06-01 08:12:15,88.4,99.8,0,416,0.0815,起床,2
2025-06-01 08:12:20,92.6,99.9,0,416,0.0815,起床,2
2025-06-01 08:12:25,90.9,99.8,0,417,0.082,起床,2
2025-06-01 08:12:30,91.9,100.2,0,417,0.0816,起床,2
2025-06-01 08:12:35,87.1,99.9,0,417,0.0817,起床,2
2025-06-01 08:12:40,88.3,99.9,0,417,0.0822,起床,2
2025-06-01 08:12:45,87.5,99.8,0,417,0.0825,起床,2
2025-06-01 08:12:50,87.1,99.9,0,417,0.0818,起床,2
2025-06-01 08:12:55,91.2,100.0,0,417,0.0811,起床,2
2025-06-01 08:13:00,87.9,100.0,0,417,0.0823,起床,2
2025-06-01 08:13:05,91.3,100.2,0,417,0.0815,起床,2
2025-06-01 08:13:10,86.4,99.9,0,418,0.0819,起床,2
2025-06-01 08:13:15,87.9,100.1,0,419,0.0824,起床,2
2025-06-01 08:13:20,87.7,100.0,0,420,0.0818,起床,2
2025-06-01 08:13:25,92.8,99.9,0,420,0.0815,起床,2
2025-06-01 08:13:30,90.9,100.2,0,420,0.0818,起床,2
2025-06-01 08:13:35,89.6,100.1,0,421,0.0819,起床,2
2025-06-01 08:13:40,92.8,99.8,0,422,0.0812,起床,2
2025-06-01 08:13:45,86.4,99.8,0,422,0.0808,起床,2
2025-06-01 08:13:50,90.5,99.9,0,423,0.0813,起床,2
2025-06-01 08:13:55,89.3,100.0,0,424,0.082,起床,2
2025-06-01 08:14:00,88.5,100.1,0,426,0.0814,起床,2
2025-06-01 08:14:05,87.0,100.1,0,427,0.0822,起床,2
2025-06-01 08:14:10,87.5,100.0,0,428,0.0826,起床,2
2025-06-01 08:14:15,87.2,100.1,0,429,0.0818,起床,2
2025-06-01 08:14:20,90.9,100.3,0,430,0.0813,起床,2
2025-06-01 08:14:25,89.3,100.2,0,431,0.0817,起床,2
2025-06-01 08:14:30,89.4,100.0,0,431,0.0809,起床,2
2025-06-01 08:14:35,94.5,99.7,0,432,0.0812,起床,2
2025-06-01 08:14:40,84.4,100.0,0,433,0.0809,起床,2
2025-06-01 08:14:45,85.7,100.1,0,434,0.0815,起床,2
2025-06-01 08:14:50,86.4,99.9,0,434,0.0823,起床,2
2025-06-01 08:14:55,90.0,99.8,0,435,0.0813,起床,2
2025-06-01 08:15:00,90.7,100.0,0,435,0.0814,起床,2
2025-06-01 08:15:05,92.4,100.1,0,436,0.0817,起床,2
2025-06-01 08:15:10,87.0,100.4,0,437,0.0814,起床,2
2025-06-01 08:15:15,83.2,100.2,0,437,0.0769,休闲,2
2025-06-01 08:15:20,84.9,100.1,0,438,0.0776,休闲,2
2025-06-01 08:15:25,82.8,100.0,0,438,0.077,休闲,2
2025-06-01 08:15:30,85.6,100.0,0,439,0.0778,休闲,2
2025-06-01 08:15:35,86.0,100.0,0,439,0.0773,休闲,2
2025-06-01 08:15:40,84.4,100.2,0,439,0.0781,休闲,2
2025-06-01 08:15:45,88.5,99.8,0,439,0.0781,休闲,2
2025-06-01 08:15:50,85.3,100.1,0,440,0.0782,休闲,2
2025-06-01 08:15:55,85.9,100.0,0,441,0.078,休闲,2
2025-06-01 08:16:00,88.9,100.0,0,441,0.0783,休闲,2
2025-06-01 08:16:05,79.5,100.0,0,441,0.0782,休闲,2
2025-06-01 08:16:10,88.0,100.2,0,441,0.0773,休闲,2
2025-06-01 08:16:15,91.5,100.1,0,442,0.0776,休闲,2
2025-06-01 08:16:20,87.1,100.1,0,442,0.0766,休闲,2
2025-06-01 08:16:25,86.4,100.2,0,442,0.0781,休闲,2
2025-06-01 08:16:30,79.9,100.0,0,443,0.0772,休闲,2
2025-06-01 08:16:35,82.1,99.9,0,444,0.0775,休闲,2
2025-06-01 08:16:40,85.1,100.1,0,444,0.0773,休闲,2
2025-06-01 08:16:45,84.7,100.0,0,444,0.0781,休闲,2
2025-06-01 08:16:50,88.1,100.0,0,444,0.0781,休闲,2
2025-06-01 08:16:55,83.7,99.9,0,444,0.0763,静息,2
2025-06-01 08:17:00,81.6,100.1,0,445,0.0773,休闲,2
2025-06-01 08:17:05,84.1,100.1,0,445,0.0772,休闲,2
2025-06-01 08:17:10,83.7,100.0,0,446,0.0779,休闲,2
2025-06-01 08:17:15,83.5,100.1,0,446,0.077,静息,2
2025-06-01 08:17:20,86.9,99.7,0,447,0.0779,休闲,2
2025-06-01 08:17:25,79.9,100.1,0,447,0.076,静息,2
2025-06-01 08:17:30,86.8,100.0,0,448,0.0775,休闲,2
2025-06-01 08:17:35,84.9,99.7,0,449,0.0773,休闲,2
2025-06-01 08:17:40,89.1,99.8,0,449,0.0769,休闲,2
2025-06-01 08:17:45,89.9,100.2,0,450,0.0783,休闲,2
2025-06-01 08:17:50,86.7,100.3,0,450,0.0776,休闲,2
2025-06-01 08:17:55,84.7,100.0,0,450,0.0773,休闲,2
2025-06-01 08:18:00,86.2,99.8,0,451,0.078,休闲,2
2025-06-01 08:18:05,88.6,99.9,0,451,0.0775,休闲,2
2025-06-01 08:18:10,86.2,100.2,0,451,0.0777,休闲,2
2025-06-01 08:18:15,82.1,99.9,0,451,0.0763,静息,2
2025-06-01 08:18:20,86.1,100.1,0,452,0.0766,休闲,2
2025-06-01 08:18:25,87.0,100.3,0,453,0.0784,休闲,2
2025-06-01 08:18:30,88.3,100.1,0,454,0.0779,休闲,2
2025-06-01 08:18:35,80.9,100.0,0,455,0.0773,休闲,2
2025-06-01 08:18:40,85.0,100.0,0,456,0.0782,休闲,2
2025-06-01 08:18:45,80.8,100.2,0,456,0.0761,静息,2
2025-06-01 08:18:50,82.4,100.1,0,456,0.0773,休闲,2
2025-06-01 08:18:55,88.8,100.1,0,456,0.0776,休闲,2
2025-06-01 08:19:00,87.6,100.0,0,457,0.0776,休闲,2
2025-06-01 08:19:05,84.4,99.8,0,457,0.0763,静息,2
2025-06-01 08:19:10,84.7,99.9,0,458,0.0778,休闲,2
2025-06-01 08:19:15,86.9,99.9,0,458,0.0782,休闲,2
2025-06-01 08:19:20,83.9,99.8,0,459,0.0783,休闲,2
2025-06-01 08:19:25,83.9,100.0,0,459,0.077,休闲,2
2025-06-01 08:19:30,87.4,100.0,0,459,0.0784,休闲,2
2025-06-01 08:19:35,88.2,99.7,0,460,0.0771,休闲,2
2025-06-01 08:19:40,82.8,100.1,0,460,0.0771,静息,2
2025-06-01 08:19:45,83.1,100.0,0,460,0.0779,休闲,2
2025-06-01 08:19:50,87.2,100.1,0,460,0.0773,休闲,2
2025-06-01 08:19:55,86.9,99.9,0,460,0.0774,休闲,2
2025-06-01 08:20:00,87.0,100.1,0,461,0.077,休闲,2
2025-06-01 08:20:05,83.8,100.1,0,461,0.0762,静息,2
2025-06-01 08:20:10,85.4,100.0,0,462,0.0776,休闲,2
2025-06-01 08:20:15,86.0,100.0,0,462,0.0774,休闲,2
2025-06-01 08:20:20,83.1,99.8,0,463,0.0774,休闲,2
2025-06-01 08:20:25,83.5,100.2,0,463,0.0778,休闲,2
2025-06-01 08:20:30,85.7,99.8,0,464,0.0778,休闲,2
2025-06-01 08:20:35,92.6,99.9,0,464,0.0779,休闲,2
2025-06-01 08:20:40,80.3,99.9,0,464,0.0768,静息,2
2025-06-01 08:20:45,88.7,99.8,0,465,0.0766,休闲,2
2025-06-01 08:20:50,84.4,99.8,0,466,0.0764,休闲,2
2025-06-01 08:20:55,84.1,100.1,0,467,0.0768,休闲,2
2025-06-01 08:21:00,88.0,100.0,0,467,0.0776,休闲,2
2025-06-01 08:21:05,86.1,100.1,0,468,0.0775,休闲,2
2025-06-01 08:21:10,85.0,100.1,0,468,0.0773,休闲,2
2025-06-01 08:21:15,86.2,100.2,0,469,0.0777,休闲,2
2025-06-01 08:21:20,82.1,100.3,0,470,0.0768,休闲,2
2025-06-01 08:21:25,87.7,100.1,0,470,0.0769,休闲,2
2025-06-01 08:21:30,83.8,100.0,0,471,0.0775,休闲,2
2025-06-01 08:21:35,84.4,99.9,0,471,0.0773,休闲,2
2025-06-01 08:21:40,84.7,100.1,0,471,0.077,休闲,2
2025-06-01 08:21:45,81.3,99.9,0,471,0.0773,休闲,2
2025-06-01 08:21:50,83.5,100.1,0,471,0.076,静息,2
2025-06-01 08:21:55,85.1,100.2,0,471,0.0765,静息,2
2025-06-01 08:22:00,83.8,100.3,0,471,0.0758,静息,2
2025-06-01 08:22:05,82.1,99.9,0,471,0.0766,静息,2
2025-06-01 08:22:10,85.7,100.0,0,471,0.0772,休闲,2
2025-06-01 08:22:15,85.1,99.8,0,471,0.0769,休闲,2
2025-06-01 08:22:20,83.2,99.9,0,472,0.077,休闲,2
2025-06-01 08:22:25,84.5,100.2,0,472,0.0772,休闲,2
2025-06-01 08:22:30,84.5,100.0,0,473,0.0771,休闲,2
2025-06-01 08:22:35,84.7,100.0,0,473,0.0775,休闲,2
2025-06-01 08:22:40,85.9,100.2,0,473,0.0775,休闲,2
2025-06-01 08:22:45,86.0,100.1,0,474,0.0772,休闲,2
2025-06-01 08:22:50,88.1,99.8,0,474,0.0767,静息,2
2025-06-01 08:22:55,85.4,100.0,0,474,0.0757,静息,2
2025-06-01 08:23:00,83.8,99.9,0,475,0.0777,休闲,2
2025-06-01 08:23:05,84.4,99.9,0,476,0.0772,休闲,2
2025-06-01 08:23:10,87.0,99.9,0,476,0.0771,休闲,2
