time,heart_rate,spo2,sleep_quality,steps,calories,activity,status
2025-06-01 03:18:50,57.6,94.8,0,0,0.0714,睡眠,0
2025-06-01 03:18:55,56.1,95.1,0,0,0.0714,睡眠,0
2025-06-01 03:19:00,57.3,95.0,0,0,0.0713,睡眠,0
2025-06-01 03:19:05,55.8,94.8,0,0,0.0697,睡眠,0
2025-06-01 03:19:10,55.0,94.7,0,0,0.0717,睡眠,0
2025-06-01 03:19:15,56.0,94.9,0,0,0.071,睡眠,0
2025-06-01 03:19:20,55.6,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:19:25,57.3,94.6,0,0,0.0703,睡眠,0
2025-06-01 03:19:30,55.8,94.6,0,0,0.0711,睡眠,0
2025-06-01 03:19:35,57.0,94.9,0,0,0.0709,睡眠,0
2025-06-01 03:19:40,56.2,94.9,0,0,0.0711,睡眠,0
2025-06-01 03:19:45,59.4,94.9,0,0,0.0703,睡眠,0
2025-06-01 03:19:50,55.8,94.7,0,0,0.071,睡眠,0
2025-06-01 03:19:55,56.7,94.8,0,0,0.0701,睡眠,0
2025-06-01 03:20:00,56.7,94.8,0,0,0.0713,睡眠,0
2025-06-01 03:20:05,56.4,94.7,0,0,0.0714,睡眠,0
2025-06-01 03:20:10,57.5,94.7,0,0,0.0713,睡眠,0
2025-06-01 03:20:15,57.3,94.8,0,0,0.0713,睡眠,0
2025-06-01 03:20:20,57.9,94.9,0,0,0.0704,睡眠,0
2025-06-01 03:20:25,55.6,94.9,0,0,0.0704,睡眠,0
2025-06-01 03:20:30,56.6,94.9,0,0,0.0709,睡眠,0
2025-06-01 03:20:35,58.2,94.7,0,0,0.071,睡眠,0
2025-06-01 03:20:40,57.5,95.0,0,0,0.0713,睡眠,0
2025-06-01 03:20:45,57.8,94.9,0,0,0.0716,睡眠,0
2025-06-01 03:20:50,56.2,94.8,0,0,0.0703,睡眠,0
2025-06-01 03:20:55,56.9,94.8,0,0,0.0703,睡眠,0
2025-06-01 03:21:00,56.9,94.9,0,0,0.0712,睡眠,0
2025-06-01 03:21:05,57.2,95.0,0,0,0.0714,睡眠,0
2025-06-01 03:21:10,55.2,94.7,0,0,0.071,睡眠,0
2025-06-01 03:21:15,58.4,95.0,0,0,0.0711,睡眠,0
2025-06-01 03:21:20,56.6,94.9,0,0,0.0714,睡眠,0
2025-06-01 03:21:25,58.0,94.7,0,0,0.0704,睡眠,0
2025-06-01 03:21:30,56.4,94.9,0,0,0.0717,睡眠,0
2025-06-01 03:21:35,57.3,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:21:40,57.8,94.7,0,0,0.0709,睡眠,0
2025-06-01 03:21:45,57.0,94.8,0,0,0.0714,睡眠,0
2025-06-01 03:21:50,57.1,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:21:55,56.0,94.8,0,0,0.071,睡眠,0
2025-06-01 03:22:00,56.4,94.8,0,0,0.0709,睡眠,0
2025-06-01 03:22:05,57.9,94.9,0,0,0.0712,睡眠,0
2025-06-01 03:22:10,56.9,94.8,0,0,0.071,睡眠,0
2025-06-01 03:22:15,55.8,94.8,0,0,0.0705,睡眠,0
2025-06-01 03:22:20,58.3,94.8,0,0,0.0715,睡眠,0
2025-06-01 03:22:25,56.4,94.5,0,0,0.0709,睡眠,0
2025-06-01 03:22:30,55.7,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:22:35,56.1,94.8,0,0,0.0714,睡眠,0
2025-06-01 03:22:40,56.7,95.0,0,0,0.0707,睡眠,0
2025-06-01 03:22:45,56.6,95.1,0,0,0.0712,睡眠,0
2025-06-01 03:22:50,55.9,94.6,0,0,0.07,睡眠,0
2025-06-01 03:22:55,55.0,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:23:00,55.2,95.0,0,0,0.0712,睡眠,0
2025-06-01 03:23:05,55.2,94.8,0,0,0.0715,睡眠,0
2025-06-01 03:23:10,57.5,94.9,0,0,0.0707,睡眠,0
2025-06-01 03:23:15,55.8,94.8,0,0,0.0719,睡眠,0
2025-06-01 03:23:20,57.0,95.0,0,0,0.0714,睡眠,0
2025-06-01 03:23:25,58.0,94.6,0,0,0.071,睡眠,0
2025-06-01 03:23:30,57.6,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:23:35,56.7,94.9,0,0,0.0709,睡眠,0
2025-06-01 03:23:40,57.2,94.9,0,0,0.0703,睡眠,0
2025-06-01 03:23:45,57.6,94.8,0,0,0.0713,睡眠,0
2025-06-01 03:23:50,56.5,94.7,0,0,0.0722,睡眠,0
2025-06-01 03:23:55,57.5,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:24:00,57.6,95.3,0,0,0.0711,睡眠,0
2025-06-01 03:24:05,57.0,94.9,0,0,0.0704,睡眠,0
2025-06-01 03:24:10,57.7,94.6,0,0,0.0714,睡眠,0
2025-06-01 03:24:15,55.5,94.7,0,0,0.071,睡眠,0
2025-06-01 03:24:20,56.2,94.7,0,0,0.0707,睡眠,0
2025-06-01 03:24:25,55.8,94.5,0,0,0.0711,睡眠,0
2025-06-01 03:24:30,55.4,94.9,0,0,0.0709,睡眠,0
2025-06-01 03:24:35,56.9,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:24:40,57.4,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:24:45,56.1,94.7,0,0,0.0704,睡眠,0
2025-06-01 03:24:50,58.3,95.0,0,0,0.0708,睡眠,0
2025-06-01 03:24:55,55.7,94.9,0,0,0.071,睡眠,0
2025-06-01 03:25:00,57.1,94.6,0,0,0.0714,睡眠,0
2025-06-01 03:25:05,57.2,95.2,0,0,0.0712,睡眠,0
2025-06-01 03:25:10,55.2,94.8,0,0,0.0719,睡眠,0
2025-06-01 03:25:15,57.8,94.8,0,0,0.0714,睡眠,0
2025-06-01 03:25:20,56.0,94.9,0,0,0.0704,睡眠,0
2025-06-01 03:25:25,56.0,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:25:30,57.3,94.4,0,0,0.0709,睡眠,0
2025-06-01 03:25:35,57.1,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:25:40,57.3,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:25:45,55.9,94.6,0,0,0.0708,睡眠,0
2025-06-01 03:25:50,56.1,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:25:55,56.0,95.0,0,0,0.0715,睡眠,0
2025-06-01 03:26:00,56.1,94.7,0,0,0.0709,睡眠,0
2025-06-01 03:26:05,57.4,94.9,0,0,0.0709,睡眠,0
2025-06-01 03:26:10,55.7,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:26:15,56.8,94.9,0,0,0.0722,睡眠,0
2025-06-01 03:26:20,56.1,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:26:25,55.9,94.9,0,0,0.0721,睡眠,0
2025-06-01 03:26:30,55.9,94.7,0,0,0.0719,睡眠,0
2025-06-01 03:26:35,55.2,94.8,0,0,0.0714,睡眠,0
2025-06-01 03:26:40,57.2,94.6,0,0,0.0714,睡眠,0
2025-06-01 03:26:45,55.6,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:26:50,57.2,94.9,0,0,0.0707,睡眠,0
2025-06-01 03:26:55,57.8,94.7,0,0,0.0702,睡眠,0
2025-06-01 03:27:00,57.3,94.7,0,0,0.0707,睡眠,0
2025-06-01 03:27:05,56.3,94.9,0,0,0.0718,睡眠,0
2025-06-01 03:27:10,56.7,94.7,0,0,0.0712,睡眠,0
2025-06-01 03:27:15,56.7,94.9,0,0,0.0707,睡眠,0
2025-06-01 03:27:20,55.0,94.9,0,0,0.0706,睡眠,0
2025-06-01 03:27:25,56.7,94.8,0,0,0.0717,睡眠,0
2025-06-01 03:27:30,56.0,94.7,0,0,0.0715,睡眠,0
2025-06-01 03:27:35,55.0,94.6,0,0,0.0721,睡眠,0
2025-06-01 03:27:40,56.2,94.8,0,0,0.0709,睡眠,0
2025-06-01 03:27:45,58.1,95.0,0,0,0.0705,睡眠,0
2025-06-01 03:27:50,56.7,95.0,0,0,0.0709,睡眠,0
2025-06-01 03:27:55,57.0,94.6,0,0,0.0709,睡眠,0
2025-06-01 03:28:00,57.5,94.7,0,0,0.0712,睡眠,0
2025-06-01 03:28:05,56.6,95.0,0,0,0.0711,睡眠,0
2025-06-01 03:28:10,55.0,94.8,0,0,0.0715,睡眠,0
2025-06-01 03:28:15,56.4,94.7,0,0,0.0705,睡眠,0
2025-06-01 03:28:20,55.4,94.9,0,0,0.071,睡眠,0
2025-06-01 03:28:25,55.0,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:28:30,57.3,94.8,0,0,0.0713,睡眠,0
2025-06-01 03:28:35,57.6,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:28:40,55.8,94.8,0,0,0.0705,睡眠,0
2025-06-01 03:28:45,57.4,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:28:50,57.6,94.6,0,0,0.0714,睡眠,0
2025-06-01 03:28:55,55.4,94.6,0,0,0.0707,睡眠,0
2025-06-01 03:29:00,56.2,94.7,0,0,0.0709,睡眠,0
2025-06-01 03:29:05,56.2,95.0,0,0,0.0702,睡眠,0
2025-06-01 03:29:10,57.1,94.6,0,0,0.071,睡眠,0
2025-06-01 03:29:15,55.3,94.6,0,0,0.0709,睡眠,0
2025-06-01 03:29:20,56.3,94.6,0,0,0.0713,睡眠,0
2025-06-01 03:29:25,55.0,94.6,0,0,0.0711,睡眠,0
2025-06-01 03:29:30,55.0,94.8,0,0,0.0718,睡眠,0
2025-06-01 03:29:35,55.2,94.7,0,0,0.0708,睡眠,0
2025-06-01 03:29:40,58.0,94.7,0,0,0.0717,睡眠,0
2025-06-01 03:29:45,55.0,94.7,0,0,0.0717,睡眠,0
2025-06-01 03:29:50,59.3,94.9,0,0,0.071,睡眠,0
2025-06-01 03:29:55,57.3,95.0,0,0,0.071,睡眠,0
2025-06-01 03:30:00,56.1,94.9,0,0,0.0712,睡眠,0
2025-06-01 03:30:05,55.0,94.9,0,0,0.0718,睡眠,0
2025-06-01 03:30:10,57.8,94.9,0,0,0.0719,睡眠,0
2025-06-01 03:30:15,56.9,94.8,0,0,0.071,睡眠,0
2025-06-01 03:30:20,56.3,94.6,0,0,0.071,睡眠,0
2025-06-01 03:30:25,56.6,94.8,0,0,0.071,睡眠,0
2025-06-01 03:30:30,55.4,94.9,0,0,0.0715,睡眠,0
2025-06-01 03:30:35,57.1,94.6,0,0,0.0709,睡眠,0
2025-06-01 03:30:40,57.4,95.0,0,0,0.0716,睡眠,0
2025-06-01 03:30:45,55.0,95.1,0,0,0.0703,睡眠,0
2025-06-01 03:30:50,56.9,95.0,0,0,0.0717,睡眠,0
2025-06-01 03:30:55,56.9,94.8,0,0,0.071,睡眠,0
2025-06-01 03:31:00,56.0,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:31:05,56.9,94.6,0,0,0.0711,睡眠,0
2025-06-01 03:31:10,56.2,94.7,0,0,0.0713,睡眠,0
2025-06-01 03:31:15,57.5,94.9,0,0,0.0711,睡眠,0
2025-06-01 03:31:20,55.0,94.9,0,0,0.0698,睡眠,0
2025-06-01 03:31:25,57.6,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:31:30,56.4,94.8,0,0,0.0717,睡眠,0
2025-06-01 03:31:35,55.0,94.7,0,0,0.0713,睡眠,0
2025-06-01 03:31:40,55.5,94.9,0,0,0.0707,睡眠,0
2025-06-01 03:31:45,59.5,94.9,0,0,0.0714,睡眠,0
2025-06-01 03:31:50,57.2,94.8,0,0,0.071,睡眠,0
2025-06-01 03:31:55,58.2,94.6,0,0,0.0709,睡眠,0
2025-06-01 03:32:00,56.2,95.0,0,0,0.0714,睡眠,0
2025-06-01 03:32:05,56.4,94.7,0,0,0.0713,睡眠,0
2025-06-01 03:32:10,58.3,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:32:15,58.6,94.7,0,0,0.0718,睡眠,0
2025-06-01 03:32:20,56.2,94.8,0,0,0.072,睡眠,0
2025-06-01 03:32:25,56.4,94.6,0,0,0.0721,睡眠,0
2025-06-01 03:32:30,56.5,94.6,0,0,0.0712,睡眠,0
2025-06-01 03:32:35,56.9,94.9,0,0,0.0717,睡眠,0
2025-06-01 03:32:40,56.4,94.9,0,0,0.071,睡眠,0
2025-06-01 03:32:45,56.1,94.9,0,0,0.0713,睡眠,0
2025-06-01 03:32:50,57.1,94.8,0,0,0.0705,睡眠,0
2025-06-01 03:32:55,55.0,94.9,0,0,0.0703,睡眠,0
2025-06-01 03:33:00,55.7,94.9,0,0,0.0711,睡眠,0
2025-06-01 03:33:05,55.2,94.9,0,0,0.0719,睡眠,0
2025-06-01 03:33:10,56.2,95.1,0,0,0.0705,睡眠,0
2025-06-01 03:33:15,55.0,95.1,0,0,0.0705,睡眠,0
2025-06-01 03:33:20,56.4,94.5,0,0,0.0709,睡眠,0
2025-06-01 03:33:25,55.9,95.0,0,0,0.0709,睡眠,0
2025-06-01 03:33:30,57.1,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:33:35,55.3,95.1,0,0,0.0707,睡眠,0
2025-06-01 03:33:40,57.0,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:33:45,56.6,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:33:50,57.7,94.7,0,0,0.0705,睡眠,0
2025-06-01 03:33:55,56.7,94.8,0,0,0.0704,睡眠,0
2025-06-01 03:34:00,56.2,95.0,0,0,0.0719,睡眠,0
2025-06-01 03:34:05,55.0,94.8,0,0,0.0719,睡眠,0
2025-06-01 03:34:10,55.8,94.5,0,0,0.0714,睡眠,0
2025-06-01 03:34:15,56.3,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:34:20,55.0,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:34:25,56.8,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:34:30,56.4,94.5,0,0,0.0699,睡眠,0
2025-06-01 03:34:35,57.2,94.9,0,0,0.0699,睡眠,0
2025-06-01 03:34:40,56.4,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:34:45,56.4,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:34:50,55.4,94.9,0,0,0.071,睡眠,0
2025-06-01 03:34:55,55.0,94.8,0,0,0.071,睡眠,0
2025-06-01 03:35:00,56.9,94.5,0,0,0.071,睡眠,0
2025-06-01 03:35:05,56.8,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:35:10,59.3,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:35:15,55.4,94.6,0,0,0.0712,睡眠,0
2025-06-01 03:35:20,55.0,94.8,0,0,0.0717,睡眠,0
2025-06-01 03:35:25,55.0,94.5,0,0,0.0707,睡眠,0
2025-06-01 03:35:30,56.4,94.8,0,0,0.0715,睡眠,0
2025-06-01 03:35:35,55.0,94.9,0,0,0.0712,睡眠,0
2025-06-01 03:35:40,57.5,94.8,0,0,0.0714,睡眠,0
2025-06-01 03:35:45,58.1,94.9,0,0,0.0702,睡眠,0
2025-06-01 03:35:50,55.2,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:35:55,57.4,94.8,0,0,0.0715,睡眠,0
2025-06-01 03:36:00,57.8,94.6,0,0,0.0713,睡眠,0
2025-06-01 03:36:05,56.4,94.8,0,0,0.0714,睡眠,0
2025-06-01 03:36:10,56.5,95.0,0,0,0.0714,睡眠,0
2025-06-01 03:36:15,56.7,94.6,0,0,0.071,睡眠,0
2025-06-01 03:36:20,56.9,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:36:25,55.6,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:36:30,55.0,94.9,0,0,0.071,睡眠,0
2025-06-01 03:36:35,57.7,94.7,0,0,0.0713,睡眠,0
2025-06-01 03:36:40,55.2,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:36:45,56.8,94.9,0,0,0.0705,睡眠,0
2025-06-01 03:36:50,58.0,94.6,0,0,0.0701,睡眠,0
2025-06-01 03:36:55,56.0,94.8,0,0,0.0715,睡眠,0
2025-06-01 03:37:00,58.6,94.9,0,0,0.0714,睡眠,0
2025-06-01 03:37:05,55.6,94.9,0,0,0.0707,睡眠,0
2025-06-01 03:37:10,57.5,95.1,0,0,0.0719,睡眠,0
2025-06-01 03:37:15,56.9,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:37:20,55.4,94.8,0,0,0.0716,睡眠,0
2025-06-01 03:37:25,56.2,94.8,0,0,0.0718,睡眠,0
2025-06-01 03:37:30,58.4,94.7,0,0,0.0708,睡眠,0
2025-06-01 03:37:35,55.9,94.9,0,0,0.0721,睡眠,0
2025-06-01 03:37:40,57.4,95.0,0,0,0.0722,睡眠,0
2025-06-01 03:37:45,55.3,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:37:50,56.7,94.7,0,0,0.0712,睡眠,0
2025-06-01 03:37:55,57.4,95.0,0,0,0.0708,睡眠,0
2025-06-01 03:38:00,55.4,94.7,0,0,0.0716,睡眠,0
2025-06-01 03:38:05,55.3,94.9,0,0,0.0711,睡眠,0
2025-06-01 03:38:10,55.1,95.0,0,0,0.0718,睡眠,0
2025-06-01 03:38:15,56.2,94.8,0,0,0.0703,睡眠,0
2025-06-01 03:38:20,55.0,94.6,0,0,0.0701,睡眠,0
2025-06-01 03:38:25,55.7,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:38:30,56.1,95.0,0,0,0.0719,睡眠,0
2025-06-01 03:38:35,55.0,94.9,0,0,0.0705,睡眠,0
2025-06-01 03:38:40,56.1,94.6,0,0,0.0715,睡眠,0
2025-06-01 03:38:45,55.0,94.9,0,0,0.0716,睡眠,0
2025-06-01 03:38:50,56.2,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:38:55,56.7,94.8,0,0,0.0716,睡眠,0
2025-06-01 03:39:00,56.2,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:39:05,55.7,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:39:10,57.4,94.7,0,0,0.0704,睡眠,0
2025-06-01 03:39:15,55.0,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:39:20,56.8,94.6,0,0,0.0713,睡眠,0
2025-06-01 03:39:25,55.4,95.0,0,0,0.0716,睡眠,0
2025-06-01 03:39:30,56.6,95.0,0,0,0.0709,睡眠,0
2025-06-01 03:39:35,55.8,94.8,0,0,0.0705,睡眠,0
2025-06-01 03:39:40,56.3,95.0,0,0,0.0706,睡眠,0
2025-06-01 03:39:45,57.1,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:39:50,55.0,94.6,0,0,0.0717,睡眠,0
2025-06-01 03:39:55,57.0,94.9,0,0,0.0717,睡眠,0
2025-06-01 03:40:00,56.2,94.7,0,0,0.0726,睡眠,0
2025-06-01 03:40:05,56.3,95.0,0,0,0.071,睡眠,0
2025-06-01 03:40:10,55.0,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:40:15,56.1,94.8,0,0,0.0717,睡眠,0
2025-06-01 03:40:20,56.1,95.2,0,0,0.0711,睡眠,0
2025-06-01 03:40:25,55.4,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:40:30,57.7,95.0,0,0,0.0699,睡眠,0
2025-06-01 03:40:35,56.9,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:40:40,55.0,94.7,0,0,0.0723,睡眠,0
2025-06-01 03:40:45,57.4,94.6,0,0,0.0711,睡眠,0
2025-06-01 03:40:50,55.6,94.8,0,0,0.0719,睡眠,0
2025-06-01 03:40:55,56.6,94.9,0,0,0.071,睡眠,0
2025-06-01 03:41:00,56.2,95.0,0,0,0.0709,睡眠,0
2025-06-01 03:41:05,56.0,94.8,0,0,0.0709,睡眠,0
2025-06-01 03:41:10,56.3,94.7,0,0,0.0709,睡眠,0
2025-06-01 03:41:15,55.2,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:41:20,55.2,94.8,0,0,0.0716,睡眠,0
2025-06-01 03:41:25,55.5,95.0,0,0,0.0715,睡眠,0
2025-06-01 03:41:30,56.9,95.1,0,0,0.0713,睡眠,0
2025-06-01 03:41:35,55.1,94.7,0,0,0.071,睡眠,0
2025-06-01 03:41:40,56.9,94.6,0,0,0.0708,睡眠,0
2025-06-01 03:41:45,57.4,94.6,0,0,0.0715,睡眠,0
2025-06-01 03:41:50,55.0,94.9,0,0,0.0722,睡眠,0
2025-06-01 03:41:55,56.0,94.6,0,0,0.0706,睡眠,0
2025-06-01 03:42:00,56.2,95.0,0,0,0.0698,睡眠,0
2025-06-01 03:42:05,56.3,94.8,0,0,0.0706,睡眠,0
2025-06-01 03:42:10,58.5,95.0,0,0,0.0709,睡眠,0
2025-06-01 03:42:15,55.2,94.5,0,0,0.0707,睡眠,0
2025-06-01 03:42:20,55.8,94.8,0,0,0.071,睡眠,0
2025-06-01 03:42:25,55.0,94.6,0,0,0.0712,睡眠,0
2025-06-01 03:42:30,57.1,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:42:35,55.0,94.9,0,0,0.0704,睡眠,0
2025-06-01 03:42:40,55.1,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:42:45,55.6,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:42:50,56.1,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:42:55,57.4,94.9,0,0,0.0716,睡眠,0
2025-06-01 03:43:00,57.0,94.7,0,0,0.0709,睡眠,0
2025-06-01 03:43:05,57.1,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:43:10,55.1,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:43:15,55.4,94.8,0,0,0.0705,睡眠,0
2025-06-01 03:43:20,55.3,94.7,0,0,0.0703,睡眠,0
2025-06-01 03:43:25,58.0,94.8,0,0,0.0712,睡眠,0
2025-06-01 03:43:30,57.1,94.9,0,0,0.07,睡眠,0
2025-06-01 03:43:35,56.1,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:43:40,55.7,95.0,0,0,0.0705,睡眠,0
2025-06-01 03:43:45,55.5,94.7,0,0,0.0715,睡眠,0
2025-06-01 03:43:50,56.5,94.8,0,0,0.0696,睡眠,0
2025-06-01 03:43:55,57.0,94.9,0,0,0.071,睡眠,0
2025-06-01 03:44:00,56.4,95.3,0,0,0.0714,睡眠,0
2025-06-01 03:44:05,56.1,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:44:10,56.0,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:44:15,56.8,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:44:20,55.0,95.0,0,0,0.0713,睡眠,0
2025-06-01 03:44:25,56.6,94.9,0,0,0.07,睡眠,0
2025-06-01 03:44:30,56.8,94.7,0,0,0.0708,睡眠,0
2025-06-01 03:44:35,56.2,95.0,0,0,0.0707,睡眠,0
2025-06-01 03:44:40,56.5,94.8,0,0,0.0713,睡眠,0
2025-06-01 03:44:45,56.3,94.7,0,0,0.0714,睡眠,0
2025-06-01 03:44:50,55.9,94.9,0,0,0.0703,睡眠,0
2025-06-01 03:44:55,56.2,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:45:00,56.6,95.0,0,0,0.0715,睡眠,0
2025-06-01 03:45:05,55.0,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:45:10,56.1,94.7,0,0,0.0712,睡眠,0
2025-06-01 03:45:15,58.6,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:45:20,55.7,94.8,0,0,0.0703,睡眠,0
2025-06-01 03:45:25,57.8,94.9,0,0,0.0714,睡眠,0
2025-06-01 03:45:30,57.4,94.9,0,0,0.0706,睡眠,0
2025-06-01 03:45:35,55.0,94.5,0,0,0.0712,睡眠,0
2025-06-01 03:45:40,57.0,95.0,0,0,0.0705,睡眠,0
2025-06-01 03:45:45,58.2,95.0,0,0,0.0711,睡眠,0
2025-06-01 03:45:50,56.7,94.6,0,0,0.0701,睡眠,0
2025-06-01 03:45:55,56.5,94.9,0,0,0.0711,睡眠,0
2025-06-01 03:46:00,55.4,94.7,0,0,0.0713,睡眠,0
2025-06-01 03:46:05,55.3,94.6,0,0,0.0705,睡眠,0
2025-06-01 03:46:10,55.0,94.8,0,0,0.0718,睡眠,0
2025-06-01 03:46:15,55.0,94.7,0,0,0.0705,睡眠,0
2025-06-01 03:46:20,57.0,94.9,0,0,0.0707,睡眠,0
2025-06-01 03:46:25,55.3,94.7,0,0,0.0718,睡眠,0
2025-06-01 03:46:30,57.0,94.8,0,0,0.0711,睡眠,0
2025-06-01 03:46:35,57.4,94.7,0,0,0.071,睡眠,0
2025-06-01 03:46:40,57.5,95.0,0,0,0.0714,睡眠,0
2025-06-01 03:46:45,55.6,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:46:50,55.1,95.1,0,0,0.0712,睡眠,0
2025-06-01 03:46:55,55.0,94.9,0,0,0.0712,睡眠,0
2025-06-01 03:47:00,56.7,94.9,0,0,0.0707,睡眠,0
2025-06-01 03:47:05,56.5,94.5,0,0,0.0701,睡眠,0
2025-06-01 03:47:10,56.0,94.6,0,0,0.0707,睡眠,0
2025-06-01 03:47:15,57.4,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:47:20,55.0,94.9,0,0,0.071,睡眠,0
2025-06-01 03:47:25,55.0,94.9,0,0,0.0719,睡眠,0
2025-06-01 03:47:30,55.8,94.8,0,0,0.072,睡眠,0
2025-06-01 03:47:35,56.2,95.0,0,0,0.0713,睡眠,0
2025-06-01 03:47:40,55.0,94.8,0,0,0.0719,睡眠,0
2025-06-01 03:47:45,56.1,95.1,0,0,0.0711,睡眠,0
2025-06-01 03:47:50,56.1,94.9,0,0,0.0708,睡眠,0
2025-06-01 03:47:55,57.3,94.6,0,0,0.0712,睡眠,0
2025-06-01 03:48:00,56.7,95.0,0,0,0.0715,睡眠,0
2025-06-01 03:48:05,55.3,95.1,0,0,0.0707,睡眠,0
2025-06-01 03:48:10,55.5,94.7,0,0,0.0714,睡眠,0
2025-06-01 03:48:15,55.0,94.8,0,0,0.0703,睡眠,0
2025-06-01 03:48:20,55.0,95.0,0,0,0.0703,睡眠,0
2025-06-01 03:48:25,55.0,94.8,0,0,0.0705,睡眠,0
2025-06-01 03:48:30,55.4,94.5,0,0,0.0715,睡眠,0
2025-06-01 03:48:35,56.0,94.8,0,0,0.0707,睡眠,0
2025-06-01 03:48:40,58.1,94.8,0,0,0.0713,睡眠,0
2025-06-01 03:48:45,56.2,94.9,0,0,0.071,睡眠,0
2025-06-01 03:48:50,55.0,95.0,0,0,0.0714,睡眠,0
2025-06-01 03:48:55,55.9,94.6,0,0,0.0705,睡眠,0
2025-06-01 03:49:00,55.0,94.7,0,0,0.0698,睡眠,0
2025-06-01 03:49:05,58.2,94.8,0,0,0.071,睡眠,0
2025-06-01 03:49:10,55.9,94.7,0,0,0.0719,睡眠,0
2025-06-01 03:49:15,56.4,95.0,0,0,0.0712,睡眠,0
2025-06-01 03:49:20,55.6,94.7,0,0,0.0706,睡眠,0
2025-06-01 03:49:25,55.0,94.8,0,0,0.07,睡眠,0
2025-06-01 03:49:30,56.4,94.7,0,0,0.0708,睡眠,0
2025-06-01 03:49:35,55.2,95.0,0,0,0.0706,睡眠,0
2025-06-01 03:49:40,55.8,94.8,0,0,0.0698,睡眠,0
2025-06-01 03:49:45,56.6,94.7,0,0,0.0712,睡眠,0
2025-06-01 03:49:50,56.1,94.8,0,0,0.0708,睡眠,0
2025-06-01 03:49:55,57.4,94.6,0,0,0.0701,睡眠,0
2025-06-01 03:50:00,55.6,94.9,0,0,0.0706,睡眠,0
2025-06-01 03:50:05,57.3,95.1,0,0,0.071,睡眠,0
2025-06-01 03:50:10,55.6,94.7,0,0,0.0711,睡眠,0
2025-06-01 03:50:15,56.2,94.8,0,0,0.0719,睡眠,0
