time,heart_rate,spo2,sleep_quality,steps,calories,activity,status
2025-06-01 04:10:05,60.4,98.7,0,0,0.0847,睡眠,0
2025-06-01 04:10:10,62.9,99.0,0,0,0.0835,睡眠,0
2025-06-01 04:10:15,60.7,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:10:20,60.7,98.7,0,0,0.0839,睡眠,0
2025-06-01 04:10:25,61.5,98.8,0,0,0.083,睡眠,0
2025-06-01 04:10:30,63.5,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:10:35,60.4,98.8,0,0,0.0832,睡眠,0
2025-06-01 04:10:40,60.6,98.8,0,0,0.0836,睡眠,0
2025-06-01 04:10:45,62.7,98.8,0,0,0.0843,睡眠,0
2025-06-01 04:10:50,61.3,98.7,0,0,0.0837,睡眠,0
2025-06-01 04:10:55,63.4,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:11:00,61.2,98.9,0,0,0.0842,睡眠,0
2025-06-01 04:11:05,61.4,98.6,0,0,0.0841,睡眠,0
2025-06-01 04:11:10,63.4,98.8,0,0,0.083,睡眠,0
2025-06-01 04:11:15,60.0,98.7,0,0,0.0838,睡眠,0
2025-06-01 04:11:20,61.8,98.6,0,0,0.0828,睡眠,0
2025-06-01 04:11:25,61.2,98.5,0,0,0.0836,睡眠,0
2025-06-01 04:11:30,62.0,99.0,0,0,0.0838,睡眠,0
2025-06-01 04:11:35,62.4,98.8,0,0,0.0832,睡眠,0
2025-06-01 04:11:40,60.2,99.0,0,0,0.0838,睡眠,0
2025-06-01 04:11:45,62.2,98.9,0,0,0.084,睡眠,0
2025-06-01 04:11:50,61.1,98.6,0,0,0.0837,睡眠,0
2025-06-01 04:11:55,60.9,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:12:00,62.3,98.8,0,0,0.0841,睡眠,0
2025-06-01 04:12:05,61.4,98.6,0,0,0.0833,睡眠,0
2025-06-01 04:12:10,61.6,99.0,0,0,0.0836,睡眠,0
2025-06-01 04:12:15,62.0,99.0,0,0,0.0834,睡眠,0
2025-06-01 04:12:20,61.8,98.6,0,0,0.0832,睡眠,0
2025-06-01 04:12:25,63.1,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:12:30,62.2,98.7,0,0,0.0837,睡眠,0
2025-06-01 04:12:35,60.6,98.8,0,0,0.0836,睡眠,0
2025-06-01 04:12:40,63.3,98.8,0,0,0.0833,睡眠,0
2025-06-01 04:12:45,62.3,98.6,0,0,0.0848,睡眠,0
2025-06-01 04:12:50,61.6,99.1,0,0,0.0839,睡眠,0
2025-06-01 04:12:55,61.3,98.9,0,0,0.0829,睡眠,0
2025-06-01 04:13:00,60.6,98.7,0,0,0.0845,睡眠,0
2025-06-01 04:13:05,61.9,98.7,0,0,0.0828,睡眠,0
2025-06-01 04:13:10,62.4,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:13:15,63.3,99.0,0,0,0.0843,睡眠,0
2025-06-01 04:13:20,62.1,98.9,0,0,0.0841,睡眠,0
2025-06-01 04:13:25,64.3,98.9,0,0,0.0836,睡眠,0
2025-06-01 04:13:30,62.6,99.0,0,0,0.0834,睡眠,0
2025-06-01 04:13:35,61.7,98.9,0,0,0.0845,睡眠,0
2025-06-01 04:13:40,60.4,98.8,0,0,0.0841,睡眠,0
2025-06-01 04:13:45,61.2,98.8,0,0,0.0837,睡眠,0
2025-06-01 04:13:50,61.1,98.9,0,0,0.085,睡眠,0
2025-06-01 04:13:55,61.0,99.1,0,0,0.0844,睡眠,0
2025-06-01 04:14:00,62.3,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:14:05,61.3,98.8,0,0,0.084,睡眠,0
2025-06-01 04:14:10,61.9,98.7,0,0,0.0843,睡眠,0
2025-06-01 04:14:15,60.5,98.6,0,0,0.0844,睡眠,0
2025-06-01 04:14:20,60.8,99.0,0,0,0.0841,睡眠,0
2025-06-01 04:14:25,62.7,98.7,0,0,0.0839,睡眠,0
2025-06-01 04:14:30,62.5,98.5,0,0,0.0832,睡眠,0
2025-06-01 04:14:35,61.5,98.9,0,0,0.0834,睡眠,0
2025-06-01 04:14:40,62.3,98.5,0,0,0.0839,睡眠,0
2025-06-01 04:14:45,63.4,98.8,0,0,0.0843,睡眠,0
2025-06-01 04:14:50,60.7,98.6,0,0,0.0836,睡眠,0
2025-06-01 04:14:55,59.3,98.6,0,0,0.0844,睡眠,0
2025-06-01 04:15:00,61.3,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:15:05,58.5,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:15:10,60.6,98.5,0,0,0.0846,睡眠,0
2025-06-01 04:15:15,61.1,98.9,0,0,0.084,睡眠,0
2025-06-01 04:15:20,62.2,98.7,0,0,0.0837,睡眠,0
2025-06-01 04:15:25,61.4,98.8,0,0,0.0835,睡眠,0
2025-06-01 04:15:30,60.3,98.5,0,0,0.0831,睡眠,0
2025-06-01 04:15:35,61.2,98.9,0,0,0.0835,睡眠,0
2025-06-01 04:15:40,63.1,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:15:45,60.0,98.6,0,0,0.0834,睡眠,0
2025-06-01 04:15:50,61.2,98.8,0,0,0.0835,睡眠,0
2025-06-01 04:15:55,60.7,98.5,0,0,0.0839,睡眠,0
2025-06-01 04:16:00,62.4,98.6,0,0,0.0848,睡眠,0
2025-06-01 04:16:05,61.2,98.5,0,0,0.0846,睡眠,0
2025-06-01 04:16:10,61.7,98.7,0,0,0.0845,睡眠,0
2025-06-01 04:16:15,62.3,98.7,0,0,0.0842,睡眠,0
2025-06-01 04:16:20,60.2,99.0,0,0,0.0831,睡眠,0
2025-06-01 04:16:25,61.7,98.8,0,0,0.0842,睡眠,0
2025-06-01 04:16:30,61.2,98.7,0,0,0.0847,睡眠,0
2025-06-01 04:16:35,60.6,98.7,0,0,0.0843,睡眠,0
2025-06-01 04:16:40,63.2,98.9,0,0,0.0838,睡眠,0
2025-06-01 04:16:45,61.3,98.9,0,0,0.0843,睡眠,0
2025-06-01 04:16:50,61.6,98.8,0,0,0.0835,睡眠,0
2025-06-01 04:16:55,61.1,98.8,0,0,0.0837,睡眠,0
2025-06-01 04:17:00,60.8,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:17:05,61.3,98.9,0,0,0.0842,睡眠,0
2025-06-01 04:17:10,61.5,98.6,0,0,0.0838,睡眠,0
2025-06-01 04:17:15,61.8,99.0,0,0,0.0837,睡眠,0
2025-06-01 04:17:20,62.1,98.8,0,0,0.0837,睡眠,0
2025-06-01 04:17:25,62.2,99.1,0,0,0.0841,睡眠,0
2025-06-01 04:17:30,62.3,99.0,0,0,0.0839,睡眠,0
2025-06-01 04:17:35,60.7,98.7,0,0,0.0843,睡眠,0
2025-06-01 04:17:40,62.1,99.0,0,0,0.0843,睡眠,0
2025-06-01 04:17:45,60.8,98.8,0,0,0.0834,睡眠,0
2025-06-01 04:17:50,62.9,98.7,0,0,0.0839,睡眠,0
2025-06-01 04:17:55,63.2,98.6,0,0,0.0837,睡眠,0
2025-06-01 04:18:00,60.8,98.8,0,0,0.0831,睡眠,0
2025-06-01 04:18:05,62.0,98.7,0,0,0.084,睡眠,0
2025-06-01 04:18:10,59.5,98.8,0,0,0.0848,睡眠,0
2025-06-01 04:18:15,62.6,98.8,0,0,0.0844,睡眠,0
2025-06-01 04:18:20,62.9,98.7,0,0,0.084,睡眠,0
2025-06-01 04:18:25,61.8,99.0,0,0,0.0847,睡眠,0
2025-06-01 04:18:30,60.0,99.0,0,0,0.0836,睡眠,0
2025-06-01 04:18:35,62.2,98.8,0,0,0.0834,睡眠,0
2025-06-01 04:18:40,60.1,98.9,0,0,0.0838,睡眠,0
2025-06-01 04:18:45,60.5,99.0,0,0,0.0844,睡眠,0
2025-06-01 04:18:50,60.0,99.0,0,0,0.0844,睡眠,0
2025-06-01 04:18:55,61.2,98.8,0,0,0.0827,睡眠,0
2025-06-01 04:19:00,60.6,98.7,0,0,0.0838,睡眠,0
2025-06-01 04:19:05,60.5,98.6,0,0,0.084,睡眠,0
2025-06-01 04:19:10,60.8,98.8,0,0,0.0842,睡眠,0
2025-06-01 04:19:15,58.2,98.5,0,0,0.0838,睡眠,0
2025-06-01 04:19:20,58.9,99.0,0,0,0.0835,睡眠,0
2025-06-01 04:19:25,59.8,98.4,0,0,0.0848,睡眠,0
2025-06-01 04:19:30,62.1,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:19:35,61.5,98.7,0,0,0.084,睡眠,0
2025-06-01 04:19:40,59.9,98.8,0,0,0.0837,睡眠,0
2025-06-01 04:19:45,60.4,98.6,0,0,0.0838,睡眠,0
2025-06-01 04:19:50,62.6,99.0,0,0,0.0841,睡眠,0
2025-06-01 04:19:55,62.2,98.7,0,0,0.0835,睡眠,0
2025-06-01 04:20:00,63.0,98.7,0,0,0.084,睡眠,0
2025-06-01 04:20:05,61.5,98.6,0,0,0.0839,睡眠,0
2025-06-01 04:20:10,61.9,98.8,0,0,0.0837,睡眠,0
2025-06-01 04:20:15,64.0,98.8,0,0,0.0835,睡眠,0
2025-06-01 04:20:20,61.4,99.0,0,0,0.0837,睡眠,0
2025-06-01 04:20:25,59.5,99.0,0,0,0.0836,睡眠,0
2025-06-01 04:20:30,61.1,98.9,0,0,0.0849,睡眠,0
2025-06-01 04:20:35,60.5,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:20:40,62.1,98.9,0,0,0.0834,睡眠,0
2025-06-01 04:20:45,58.9,98.8,0,0,0.084,睡眠,0
2025-06-01 04:20:50,61.8,98.8,0,0,0.0832,睡眠,0
2025-06-01 04:20:55,61.4,98.8,0,0,0.0835,睡眠,0
2025-06-01 04:21:00,61.5,99.0,0,0,0.0842,睡眠,0
2025-06-01 04:21:05,62.3,98.9,0,0,0.084,睡眠,0
2025-06-01 04:21:10,59.3,98.7,0,0,0.0837,睡眠,0
2025-06-01 04:21:15,60.5,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:21:20,63.8,98.9,0,0,0.0836,睡眠,0
2025-06-01 04:21:25,61.7,98.8,0,0,0.0832,睡眠,0
2025-06-01 04:21:30,61.9,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:21:35,62.4,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:21:40,61.3,98.8,0,0,0.0833,睡眠,0
2025-06-01 04:21:45,60.1,98.8,0,0,0.0841,睡眠,0
2025-06-01 04:21:50,60.7,98.8,0,0,0.0843,睡眠,0
2025-06-01 04:21:55,60.6,99.0,0,0,0.0842,睡眠,0
2025-06-01 04:22:00,60.8,98.7,0,0,0.0846,睡眠,0
2025-06-01 04:22:05,60.3,98.5,0,0,0.0832,睡眠,0
2025-06-01 04:22:10,61.4,99.1,0,0,0.0841,睡眠,0
2025-06-01 04:22:15,61.4,98.4,0,0,0.0839,睡眠,0
2025-06-01 04:22:20,61.7,98.8,0,0,0.0846,睡眠,0
2025-06-01 04:22:25,62.4,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:22:30,61.7,98.7,0,0,0.0838,睡眠,0
2025-06-01 04:22:35,61.0,99.0,0,0,0.0837,睡眠,0
2025-06-01 04:22:40,61.1,99.0,0,0,0.0839,睡眠,0
2025-06-01 04:22:45,61.1,98.7,0,0,0.0838,睡眠,0
2025-06-01 04:22:50,61.8,98.8,0,0,0.0847,睡眠,0
2025-06-01 04:22:55,60.3,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:23:00,60.5,98.8,0,0,0.0832,睡眠,0
2025-06-01 04:23:05,60.2,98.8,0,0,0.0833,睡眠,0
2025-06-01 04:23:10,61.7,98.7,0,0,0.0837,睡眠,0
2025-06-01 04:23:15,60.6,98.8,0,0,0.0841,睡眠,0
2025-06-01 04:23:20,60.6,98.8,0,0,0.0834,睡眠,0
2025-06-01 04:23:25,62.1,98.6,0,0,0.0847,睡眠,0
2025-06-01 04:23:30,60.8,98.9,0,0,0.0849,睡眠,0
2025-06-01 04:23:35,62.0,98.9,0,0,0.0843,睡眠,0
2025-06-01 04:23:40,60.0,98.8,0,0,0.0833,睡眠,0
2025-06-01 04:23:45,63.2,98.8,0,0,0.0846,睡眠,0
2025-06-01 04:23:50,60.1,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:23:55,62.2,98.7,0,0,0.0834,睡眠,0
2025-06-01 04:24:00,65.7,99.0,0,0,0.0836,睡眠,0
2025-06-01 04:24:05,62.5,99.2,0,0,0.0831,睡眠,0
2025-06-01 04:24:10,60.2,98.7,0,0,0.0836,睡眠,0
2025-06-01 04:24:15,63.4,99.0,0,0,0.0846,睡眠,0
2025-06-01 04:24:20,59.2,98.7,0,0,0.084,睡眠,0
2025-06-01 04:24:25,61.3,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:24:30,61.4,98.8,0,0,0.0837,睡眠,0
2025-06-01 04:24:35,60.7,98.8,0,0,0.0836,睡眠,0
2025-06-01 04:24:40,62.3,98.8,0,0,0.0849,睡眠,0
2025-06-01 04:24:45,62.4,99.1,0,0,0.0839,睡眠,0
2025-06-01 04:24:50,60.0,98.7,0,0,0.085,睡眠,0
2025-06-01 04:24:55,60.3,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:25:00,62.0,98.6,0,0,0.0846,睡眠,0
2025-06-01 04:25:05,62.4,98.7,0,0,0.0837,睡眠,0
2025-06-01 04:25:10,60.6,98.9,0,0,0.0831,睡眠,0
2025-06-01 04:25:15,60.7,98.7,0,0,0.0836,睡眠,0
2025-06-01 04:25:20,62.6,98.9,0,0,0.0834,睡眠,0
2025-06-01 04:25:25,61.1,98.6,0,0,0.0839,睡眠,0
2025-06-01 04:25:30,61.9,99.0,0,0,0.0832,睡眠,0
2025-06-01 04:25:35,60.5,98.6,0,0,0.0844,睡眠,0
2025-06-01 04:25:40,62.8,98.8,0,0,0.0845,睡眠,0
2025-06-01 04:25:45,60.3,99.0,0,0,0.0839,睡眠,0
2025-06-01 04:25:50,62.3,98.9,0,0,0.0836,睡眠,0
2025-06-01 04:25:55,62.2,98.6,0,0,0.0842,睡眠,0
2025-06-01 04:26:00,61.2,98.9,0,0,0.0837,睡眠,0
2025-06-01 04:26:05,60.8,99.1,0,0,0.0833,睡眠,0
2025-06-01 04:26:10,64.0,98.8,0,0,0.0843,睡眠,0
2025-06-01 04:26:15,59.5,98.7,0,0,0.0837,睡眠,0
2025-06-01 04:26:20,61.0,98.8,0,0,0.0834,睡眠,0
2025-06-01 04:26:25,61.4,98.7,0,0,0.0842,睡眠,0
2025-06-01 04:26:30,60.9,98.8,0,0,0.0845,睡眠,0
2025-06-01 04:26:35,61.8,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:26:40,60.7,99.0,0,0,0.0836,睡眠,0
2025-06-01 04:26:45,61.0,99.0,0,0,0.0843,睡眠,0
2025-06-01 04:26:50,60.5,98.9,0,0,0.0833,睡眠,0
2025-06-01 04:26:55,61.8,98.9,0,0,0.0851,睡眠,0
2025-06-01 04:27:00,61.0,98.6,0,0,0.084,睡眠,0
2025-06-01 04:27:05,62.8,99.0,0,0,0.0833,睡眠,0
2025-06-01 04:27:10,62.4,98.9,0,0,0.0841,睡眠,0
2025-06-01 04:27:15,60.5,98.8,0,0,0.0844,睡眠,0
2025-06-01 04:27:20,60.8,98.9,0,0,0.0834,睡眠,0
2025-06-01 04:27:25,61.7,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:27:30,60.5,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:27:35,61.1,98.7,0,0,0.0846,睡眠,0
2025-06-01 04:27:40,59.3,98.9,0,0,0.0843,睡眠,0
2025-06-01 04:27:45,59.4,98.8,0,0,0.0832,睡眠,0
2025-06-01 04:27:50,61.6,98.9,0,0,0.0842,睡眠,0
2025-06-01 04:27:55,61.1,98.7,0,0,0.0834,睡眠,0
2025-06-01 04:28:00,62.3,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:28:05,59.5,98.6,0,0,0.0843,睡眠,0
2025-06-01 04:28:10,62.8,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:28:15,60.2,98.8,0,0,0.0842,睡眠,0
2025-06-01 04:28:20,60.9,99.1,0,0,0.0839,睡眠,0
2025-06-01 04:28:25,60.6,98.8,0,0,0.0843,睡眠,0
2025-06-01 04:28:30,61.2,99.1,0,0,0.0843,睡眠,0
2025-06-01 04:28:35,60.5,98.8,0,0,0.0833,睡眠,0
2025-06-01 04:28:40,60.1,98.9,0,0,0.0845,睡眠,0
2025-06-01 04:28:45,62.7,99.0,0,0,0.0833,睡眠,0
2025-06-01 04:28:50,59.0,98.7,0,0,0.0836,睡眠,0
2025-06-01 04:28:55,61.6,98.7,0,0,0.0838,睡眠,0
2025-06-01 04:29:00,60.8,98.9,0,0,0.0848,睡眠,0
2025-06-01 04:29:05,60.7,98.7,0,0,0.0845,睡眠,0
2025-06-01 04:29:10,62.0,98.8,0,0,0.0835,睡眠,0
2025-06-01 04:29:15,61.4,98.7,0,0,0.0838,睡眠,0
2025-06-01 04:29:20,61.7,98.5,0,0,0.0839,睡眠,0
2025-06-01 04:29:25,62.7,98.6,0,0,0.0841,睡眠,0
2025-06-01 04:29:30,60.3,98.7,0,0,0.0831,睡眠,0
2025-06-01 04:29:35,61.9,98.8,0,0,0.0841,睡眠,0
2025-06-01 04:29:40,60.5,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:29:45,61.1,98.9,0,0,0.0831,睡眠,0
2025-06-01 04:29:50,60.6,98.9,0,0,0.0838,睡眠,0
2025-06-01 04:29:55,60.5,99.0,0,0,0.0841,睡眠,0
2025-06-01 04:30:00,63.8,98.8,0,0,0.0846,睡眠,0
2025-06-01 04:30:05,62.7,98.9,0,0,0.084,睡眠,0
2025-06-01 04:30:10,63.1,98.8,0,0,0.0832,睡眠,0
2025-06-01 04:30:15,60.2,98.9,0,0,0.0838,睡眠,0
2025-06-01 04:30:20,61.7,99.0,0,0,0.0848,睡眠,0
2025-06-01 04:30:25,60.6,98.7,0,0,0.0835,睡眠,0
2025-06-01 04:30:30,61.1,98.5,0,0,0.0839,睡眠,0
2025-06-01 04:30:35,62.3,99.0,0,0,0.0838,睡眠,0
2025-06-01 04:30:40,58.5,98.8,0,0,0.0847,睡眠,0
2025-06-01 04:30:45,61.5,98.9,0,0,0.0827,睡眠,0
2025-06-01 04:30:50,61.9,98.7,0,0,0.0833,睡眠,0
2025-06-01 04:30:55,61.9,99.0,0,0,0.0843,睡眠,0
2025-06-01 04:31:00,61.0,99.0,0,0,0.084,睡眠,0
2025-06-01 04:31:05,60.9,98.7,0,0,0.084,睡眠,0
2025-06-01 04:31:10,59.6,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:31:15,62.6,98.8,0,0,0.0836,睡眠,0
2025-06-01 04:31:20,61.8,98.7,0,0,0.0835,睡眠,0
2025-06-01 04:31:25,61.3,98.9,0,0,0.0834,睡眠,0
2025-06-01 04:31:30,62.1,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:31:35,59.4,98.9,0,0,0.084,睡眠,0
2025-06-01 04:31:40,60.7,98.7,0,0,0.0835,睡眠,0
2025-06-01 04:31:45,63.6,98.7,0,0,0.083,睡眠,0
2025-06-01 04:31:50,61.0,98.9,0,0,0.0841,睡眠,0
2025-06-01 04:31:55,60.1,99.0,0,0,0.0833,睡眠,0
2025-06-01 04:32:00,61.2,98.8,0,0,0.0843,睡眠,0
2025-06-01 04:32:05,60.8,99.0,0,0,0.0839,睡眠,0
2025-06-01 04:32:10,61.2,98.6,0,0,0.084,睡眠,0
2025-06-01 04:32:15,60.8,98.7,0,0,0.0846,睡眠,0
2025-06-01 04:32:20,62.0,98.8,0,0,0.0839,睡眠,0
2025-06-01 04:32:25,61.1,98.6,0,0,0.0832,睡眠,0
2025-06-01 04:32:30,59.0,98.7,0,0,0.0835,睡眠,0
2025-06-01 04:32:35,61.2,98.8,0,0,0.0836,睡眠,0
2025-06-01 04:32:40,58.5,98.9,0,0,0.0844,睡眠,0
2025-06-01 04:32:45,59.7,98.9,0,0,0.084,睡眠,0
2025-06-01 04:32:50,62.2,98.7,0,0,0.0847,睡眠,0
2025-06-01 04:32:55,59.7,98.6,0,0,0.0841,睡眠,0
2025-06-01 04:33:00,61.2,98.5,0,0,0.084,睡眠,0
2025-06-01 04:33:05,61.6,98.7,0,0,0.0841,睡眠,0
2025-06-01 04:33:10,61.2,98.8,0,0,0.0831,睡眠,0
2025-06-01 04:33:15,62.0,98.9,0,0,0.0842,睡眠,0
2025-06-01 04:33:20,62.7,98.9,0,0,0.0832,睡眠,0
2025-06-01 04:33:25,61.3,99.0,0,0,0.0838,睡眠,0
2025-06-01 04:33:30,59.5,98.8,0,0,0.0829,睡眠,0
2025-06-01 04:33:35,59.5,98.8,0,0,0.0844,睡眠,0
2025-06-01 04:33:40,61.8,98.9,0,0,0.0837,睡眠,0
2025-06-01 04:33:45,59.7,98.7,0,0,0.0846,睡眠,0
2025-06-01 04:33:50,61.6,98.7,0,0,0.0842,睡眠,0
2025-06-01 04:33:55,60.7,98.6,0,0,0.0845,睡眠,0
2025-06-01 04:34:00,61.8,98.6,0,0,0.0841,睡眠,0
2025-06-01 04:34:05,61.0,99.0,0,0,0.0848,睡眠,0
2025-06-01 04:34:10,60.3,98.8,0,0,0.0844,睡眠,0
2025-06-01 04:34:15,60.9,98.9,0,0,0.0843,睡眠,0
2025-06-01 04:34:20,62.0,98.6,0,0,0.0839,睡眠,0
2025-06-01 04:34:25,60.6,99.0,0,0,0.0841,睡眠,0
2025-06-01 04:34:30,62.2,98.7,0,0,0.0851,睡眠,0
2025-06-01 04:34:35,62.1,98.7,0,0,0.084,睡眠,0
2025-06-01 04:34:40,61.3,98.6,0,0,0.0836,睡眠,0
2025-06-01 04:34:45,62.2,99.1,0,0,0.0843,睡眠,0
2025-06-01 04:34:50,60.5,98.8,0,0,0.0842,睡眠,0
2025-06-01 04:34:55,61.6,98.8,0,0,0.0843,睡眠,0
2025-06-01 04:35:00,60.0,99.0,0,0,0.0841,睡眠,0
2025-06-01 04:35:05,61.3,98.7,0,0,0.0833,睡眠,0
2025-06-01 04:35:10,61.0,98.9,0,0,0.0838,睡眠,0
2025-06-01 04:35:15,60.9,99.0,0,0,0.085,睡眠,0
2025-06-01 04:35:20,60.8,98.6,0,0,0.0834,睡眠,0
2025-06-01 04:35:25,61.3,98.8,0,0,0.0845,睡眠,0
2025-06-01 04:35:30,63.0,98.7,0,0,0.0836,睡眠,0
2025-06-01 04:35:35,58.8,98.6,0,0,0.0847,睡眠,0
2025-06-01 04:35:40,59.6,98.8,0,0,0.0836,睡眠,0
2025-06-01 04:35:45,62.3,99.0,0,0,0.0834,睡眠,0
2025-06-01 04:35:50,60.9,98.9,0,0,0.0846,睡眠,0
2025-06-01 04:35:55,61.6,98.8,0,0,0.0836,睡眠,0
2025-06-01 04:36:00,60.3,98.7,0,0,0.0835,睡眠,0
2025-06-01 04:36:05,61.7,99.0,0,0,0.0841,睡眠,0
2025-06-01 04:36:10,60.5,98.7,0,0,0.0832,睡眠,0
2025-06-01 04:36:15,62.6,99.0,0,0,0.0842,睡眠,0
2025-06-01 04:36:20,61.8,98.4,0,0,0.0835,睡眠,0
2025-06-01 04:36:25,62.3,98.8,0,0,0.0845,睡眠,0
2025-06-01 04:36:30,59.5,98.7,0,0,0.0842,睡眠,0
2025-06-01 04:36:35,60.7,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:36:40,60.7,99.0,0,0,0.0834,睡眠,0
2025-06-01 04:36:45,60.8,98.9,0,0,0.0837,睡眠,0
2025-06-01 04:36:50,61.0,98.8,0,0,0.084,睡眠,0
2025-06-01 04:36:55,61.3,98.6,0,0,0.084,睡眠,0
2025-06-01 04:37:00,60.7,98.7,0,0,0.0832,睡眠,0
2025-06-01 04:37:05,62.3,98.8,0,0,0.084,睡眠,0
2025-06-01 04:37:10,60.4,98.8,0,0,0.0849,睡眠,0
2025-06-01 04:37:15,59.9,98.9,0,0,0.084,睡眠,0
2025-06-01 04:37:20,59.8,99.1,0,0,0.0846,睡眠,0
2025-06-01 04:37:25,61.3,98.9,0,0,0.0845,睡眠,0
2025-06-01 04:37:30,59.4,99.0,0,0,0.0836,睡眠,0
2025-06-01 04:37:35,59.4,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:37:40,62.0,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:37:45,61.0,98.6,0,0,0.0835,睡眠,0
2025-06-01 04:37:50,60.7,98.8,0,0,0.0834,睡眠,0
2025-06-01 04:37:55,60.5,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:38:00,59.4,98.9,0,0,0.0836,睡眠,0
2025-06-01 04:38:05,61.3,98.8,0,0,0.084,睡眠,0
2025-06-01 04:38:10,60.6,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:38:15,61.9,99.1,0,0,0.083,睡眠,0
2025-06-01 04:38:20,61.6,98.7,0,0,0.0844,睡眠,0
2025-06-01 04:38:25,61.2,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:38:30,60.1,98.7,0,0,0.0843,睡眠,0
2025-06-01 04:38:35,60.1,98.8,0,0,0.0831,睡眠,0
2025-06-01 04:38:40,62.0,98.9,0,0,0.0837,睡眠,0
2025-06-01 04:38:45,60.9,98.7,0,0,0.0838,睡眠,0
2025-06-01 04:38:50,59.9,98.8,0,0,0.0837,睡眠,0
2025-06-01 04:38:55,62.3,98.7,0,0,0.0836,睡眠,0
2025-06-01 04:39:00,61.3,98.7,0,0,0.0845,睡眠,0
2025-06-01 04:39:05,60.9,99.0,0,0,0.0844,睡眠,0
2025-06-01 04:39:10,60.2,98.8,0,0,0.0844,睡眠,0
2025-06-01 04:39:15,61.4,98.7,0,0,0.0846,睡眠,0
2025-06-01 04:39:20,60.4,98.8,0,0,0.0834,睡眠,0
2025-06-01 04:39:25,60.2,98.8,0,0,0.083,睡眠,0
2025-06-01 04:39:30,59.2,98.9,0,0,0.0841,睡眠,0
2025-06-01 04:39:35,61.0,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:39:40,61.6,98.7,0,0,0.0835,睡眠,0
2025-06-01 04:39:45,60.6,98.8,0,0,0.0838,睡眠,0
2025-06-01 04:39:50,62.8,98.9,0,0,0.0832,睡眠,0
2025-06-01 04:39:55,61.5,98.9,0,0,0.0839,睡眠,0
2025-06-01 04:40:00,60.2,98.7,0,0,0.085,睡眠,0
2025-06-01 04:40:05,61.9,98.7,0,0,0.0845,睡眠,0
2025-06-01 04:40:10,59.9,98.7,0,0,0.0836,睡眠,0
2025-06-01 04:40:15,59.1,98.7,0,0,0.0834,睡眠,0
2025-06-01 04:40:20,60.1,99.0,0,0,0.0833,睡眠,0
2025-06-01 04:40:25,62.2,99.0,0,0,0.0843,睡眠,0
2025-06-01 04:40:30,60.1,98.9,0,0,0.0841,睡眠,0
2025-06-01 04:40:35,60.9,98.5,0,0,0.0844,睡眠,0
2025-06-01 04:40:40,60.8,98.9,0,0,0.0837,睡眠,0
2025-06-01 04:40:45,61.3,99.0,0,0,0.084,睡眠,0
2025-06-01 04:40:50,59.9,98.9,0,0,0.0838,睡眠,0
2025-06-01 04:40:55,60.6,99.0,0,0,0.0843,睡眠,0
2025-06-01 04:41:00,59.8,98.8,0,0,0.0851,睡眠,0
2025-06-01 04:41:05,61.2,98.6,0,0,0.0835,睡眠,0
2025-06-01 04:41:10,61.9,98.6,0,0,0.0833,睡眠,0
2025-06-01 04:41:15,62.1,98.7,0,0,0.0836,睡眠,0
2025-06-01 04:41:20,60.7,99.0,0,0,0.0829,睡眠,0
2025-06-01 04:41:25,60.5,98.9,0,0,0.0842,睡眠,0
2025-06-01 04:41:30,59.9,99.0,0,0,0.0843,睡眠,0
